,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,,,,,,,,
V2,,0.0,0.16126888956753915,0.4292781692883705,0.5926201720010531,0.6776185128867562,0.7843234791727478,0.4131876798198987,0.6476153592770668
V3,,0.16126888956753915,0.0,0.1742110767417988,0.4734560146655973,0.6819349136377615,0.8503620893415771,0.47517231700058693,0.49515285433330003
V4,,0.4292781692883705,0.1742110767417988,0.0,0.3838500779586229,0.718665061945595,0.9210161844231246,0.6391232013100275,0.45021668138837845
PIT,,0.5926201720010531,0.4734560146655973,0.383850077958623,0.0,0.5918935242278529,0.906264197484606,0.6856942280065026,0.4480199685253844
PH,,0.6776185128867562,0.6819349136377615,0.718665061945595,0.5918935242278529,0.0,0.8720573377674252,0.78968652198044,0.8112288461748061
STSva,,0.7843234791727478,0.850362089341577,0.9210161844231246,0.906264197484606,0.8720573377674252,0.0,0.9102353997562549,0.9272068508955854
MT,,0.4131876798198988,0.47517231700058693,0.6391232013100275,0.6856942280065026,0.78968652198044,0.9102353997562549,0.0,0.5512406471695511
LO2,,0.6476153592770668,0.49515285433330003,0.45021668138837845,0.4480199685253844,0.8112288461748061,0.9272068508955854,0.551240647169551,0.0
