boot,birth,death,persistence,maxdist_boot
0,6.603257656097412,14.499517440795898,7.896259784698486,26.921562542276217
0,7.383273124694824,14.97813892364502,7.594865798950195,26.921562542276217
0,6.8808088302612305,14.249139785766602,7.368330955505371,26.921562542276217
0,7.324779987335205,14.503604888916016,7.1788249015808105,26.921562542276217
0,7.8571906089782715,14.90513801574707,7.047947406768799,26.921562542276217
0,7.9729204177856445,14.657835960388184,6.684915542602539,26.921562542276217
0,7.975656032562256,14.656846046447754,6.681190013885498,26.921562542276217
0,7.852071762084961,14.503604888916016,6.651533126831055,26.921562542276217
0,8.013771057128906,14.634547233581543,6.620776176452637,26.921562542276217
0,8.064143180847168,14.656846046447754,6.592702865600586,26.921562542276217
1,5.155777931213379,14.067610740661621,8.911832809448242,26.407042504356934
1,6.065158367156982,14.420307159423828,8.355148792266846,26.407042504356934
1,6.144035816192627,14.293606758117676,8.149570941925049,26.407042504356934
1,6.469071865081787,14.557267189025879,8.088195323944092,26.407042504356934
1,6.6334357261657715,14.720545768737793,8.087110042572021,26.407042504356934
1,6.873713493347168,14.725750923156738,7.85203742980957,26.407042504356934
1,6.389714241027832,14.170713424682617,7.780999183654785,26.407042504356934
1,6.854257106781006,14.626340866088867,7.772083759307861,26.407042504356934
1,6.880788803100586,14.645549774169922,7.764760971069336,26.407042504356934
1,7.302621841430664,14.81432056427002,7.5116987228393555,26.407042504356934
2,3.5815844535827637,13.451600074768066,9.870015621185303,27.9368297467695
2,4.250863552093506,13.922351837158203,9.671488285064697,27.9368297467695
2,5.809823989868164,14.66757869720459,8.857754707336426,27.9368297467695
2,5.138065814971924,13.970710754394531,8.832644939422607,27.9368297467695
2,6.611022472381592,14.607818603515625,7.996796131134033,27.9368297467695
2,6.469071865081787,14.409463882446289,7.940392017364502,27.9368297467695
2,6.319073677062988,14.168387413024902,7.849313735961914,27.9368297467695
2,6.306175708770752,14.108795166015625,7.802619457244873,27.9368297467695
2,6.603257656097412,14.287220001220703,7.683962345123291,27.9368297467695
2,6.591771125793457,14.184871673583984,7.593100547790527,27.9368297467695
3,7.383273124694824,15.123364448547363,7.740091323852539,26.921562542276217
3,7.736359119415283,14.67916202545166,6.942802906036377,26.921562542276217
3,7.9729204177856445,14.776220321655273,6.803299903869629,26.921562542276217
3,7.849287033081055,14.635612487792969,6.786325454711914,26.921562542276217
3,8.532238960266113,15.250659942626953,6.71842098236084,26.921562542276217
3,7.852071762084961,14.503604888916016,6.651533126831055,26.921562542276217
3,8.45584487915039,15.05740737915039,6.6015625,26.921562542276217
3,8.170889854431152,14.745098114013672,6.5742082595825195,26.921562542276217
3,8.296801567077637,14.772248268127441,6.475446701049805,26.921562542276217
3,8.4778413772583,14.835350036621094,6.357508659362793,26.921562542276217
4,4.250863552093506,13.922351837158203,9.671488285064697,27.9368297467695
4,4.469175815582275,13.992302894592285,9.52312707901001,27.9368297467695
4,4.418431758880615,13.882596015930176,9.46416425704956,27.9368297467695
4,5.969033241271973,14.394403457641602,8.425370216369629,27.9368297467695
4,6.223152160644531,14.34792423248291,8.124772071838379,27.9368297467695
4,6.611022472381592,14.607818603515625,7.996796131134033,27.9368297467695
4,6.319073677062988,14.2843656539917,7.965291976928711,27.9368297467695
4,6.395537376403809,14.181612968444824,7.786075592041016,27.9368297467695
4,6.987906455993652,14.684306144714355,7.696399688720703,27.9368297467695
4,6.591771125793457,14.269728660583496,7.677957534790039,27.9368297467695
5,3.5815844535827637,13.451600074768066,9.870015621185303,27.83557665448053
5,4.250863552093506,13.922351837158203,9.671488285064697,27.83557665448053
5,4.469175815582275,13.970710754394531,9.501534938812256,27.83557665448053
5,4.418431758880615,13.882596015930176,9.46416425704956,27.83557665448053
5,5.138065814971924,13.970710754394531,8.832644939422607,27.83557665448053
5,5.969033241271973,14.235943794250488,8.266910552978516,27.83557665448053
5,6.144035816192627,14.36806583404541,8.224030017852783,27.83557665448053
5,6.223152160644531,14.34792423248291,8.124772071838379,27.83557665448053
5,6.611022472381592,14.607818603515625,7.996796131134033,27.83557665448053
5,6.319073677062988,14.269798278808594,7.9507246017456055,27.83557665448053
6,4.250863552093506,13.922351837158203,9.671488285064697,27.9368297467695
6,4.469175815582275,13.970710754394531,9.501534938812256,27.9368297467695
6,5.138065814971924,13.970710754394531,8.832644939422607,27.9368297467695
6,5.969033241271973,14.235943794250488,8.266910552978516,27.9368297467695
6,6.611022472381592,14.607818603515625,7.996796131134033,27.9368297467695
6,6.319073677062988,14.168387413024902,7.849313735961914,27.9368297467695
6,6.591771125793457,14.184871673583984,7.593100547790527,27.9368297467695
6,6.395537376403809,13.970710754394531,7.575173377990723,27.9368297467695
6,7.18783712387085,14.684306144714355,7.496469020843506,27.9368297467695
6,6.987906455993652,14.374716758728027,7.386810302734375,27.9368297467695
7,2.140336036682129,13.646781921386719,11.50644588470459,27.83557665448053
7,4.250863552093506,13.922351837158203,9.671488285064697,27.83557665448053
7,4.469175815582275,13.970710754394531,9.501534938812256,27.83557665448053
7,5.155777931213379,14.108795166015625,8.953017234802246,27.83557665448053
7,5.809823989868164,14.66757869720459,8.857754707336426,27.83557665448053
7,5.138065814971924,13.970710754394531,8.832644939422607,27.83557665448053
7,6.065158367156982,14.420307159423828,8.355148792266846,27.83557665448053
7,5.969033241271973,14.235943794250488,8.266910552978516,27.83557665448053
7,6.223152160644531,14.34792423248291,8.124772071838379,27.83557665448053
7,6.6334357261657715,14.678489685058594,8.045053958892822,27.83557665448053
8,5.155777931213379,14.067610740661621,8.911832809448242,27.83557665448053
8,6.065158367156982,14.420307159423828,8.355148792266846,27.83557665448053
8,6.319073677062988,14.66757869720459,8.348505020141602,27.83557665448053
8,6.306175708770752,14.473395347595215,8.167219638824463,27.83557665448053
8,6.144035816192627,14.293606758117676,8.149570941925049,27.83557665448053
8,6.6334357261657715,14.725750923156738,8.092315196990967,27.83557665448053
8,6.603257656097412,14.636009216308594,8.032751560211182,27.83557665448053
8,6.873713493347168,14.725750923156738,7.85203742980957,27.83557665448053
8,6.353480815887451,14.170713424682617,7.817232608795166,27.83557665448053
8,6.389714241027832,14.170713424682617,7.780999183654785,27.83557665448053
9,5.155777931213379,14.067610740661621,8.911832809448242,26.523826331900192
9,5.809823989868164,14.66757869720459,8.857754707336426,26.523826331900192
9,6.065158367156982,14.249139785766602,8.18398141860962,26.523826331900192
9,6.144035816192627,14.293606758117676,8.149570941925049,26.523826331900192
9,6.6334357261657715,14.678489685058594,8.045053958892822,26.523826331900192
9,6.469071865081787,14.409463882446289,7.940392017364502,26.523826331900192
9,6.873713493347168,14.725750923156738,7.85203742980957,26.523826331900192
9,6.353480815887451,14.170713424682617,7.817232608795166,26.523826331900192
9,6.306175708770752,14.108795166015625,7.802619457244873,26.523826331900192
9,6.854257106781006,14.626340866088867,7.772083759307861,26.523826331900192
10,2.140336036682129,13.646781921386719,11.50644588470459,27.9368297467695
10,3.5815844535827637,13.646781921386719,10.065197467803955,27.9368297467695
10,4.418431758880615,14.181612968444824,9.763181209564209,27.9368297467695
