boot,birth,death,persistence,maxdist_boot
0,2.8393256664276123,6.302761554718018,3.4634358882904053,13.102807880447937
0,3.2031052112579346,6.451582908630371,3.2484776973724365,13.102807880447937
0,2.935086250305176,6.147977828979492,3.2128915786743164,13.102807880447937
0,3.075737953186035,6.271665096282959,3.195927143096924,13.102807880447937
0,3.3438093662261963,6.4254469871521,3.0816376209259033,13.102807880447937
0,3.497398614883423,6.569639205932617,3.0722405910491943,13.102807880447937
0,3.0725433826446533,6.0795087814331055,3.006965398788452,13.102807880447937
0,3.384639024734497,6.271665096282959,2.887026071548462,13.102807880447937
0,3.774111747741699,6.585842609405518,2.8117308616638184,13.102807880447937
0,3.5895767211914062,6.381067752838135,2.7914910316467285,13.102807880447937
1,3.628124713897705,6.585964202880859,2.9578394889831543,14.389203907059265
1,3.384639024734497,6.271665096282959,2.887026071548462,14.389203907059265
1,3.639241933822632,6.4254469871521,2.7862050533294678,14.389203907059265
1,3.5852253437042236,6.28783655166626,2.702611207962036,14.389203907059265
1,3.686145782470703,6.388456344604492,2.702310562133789,14.389203907059265
1,3.603067636489868,6.28783655166626,2.6847689151763916,14.389203907059265
1,3.6069695949554443,6.28783655166626,2.6808669567108154,14.389203907059265
1,4.166718006134033,6.844330787658691,2.677612781524658,14.389203907059265
1,4.135686874389648,6.742884159088135,2.6071972846984863,14.389203907059265
1,4.255558490753174,6.845385551452637,2.589827060699463,14.389203907059265
2,2.448698043823242,6.147977828979492,3.69927978515625,13.102807880447937
2,2.759316921234131,6.28783655166626,3.528519630432129,13.102807880447937
2,2.8393256664276123,6.302761554718018,3.4634358882904053,13.102807880447937
2,2.927518606185913,6.114622116088867,3.187103509902954,13.102807880447937
2,2.821082592010498,5.946280479431152,3.1251978874206543,13.102807880447937
2,2.837714910507202,5.93023681640625,3.092521905899048,13.102807880447937
2,3.416098117828369,6.432957649230957,3.016859531402588,13.102807880447937
2,3.3367397785186768,6.345958232879639,3.009218454360962,13.102807880447937
2,3.0725433826446533,6.0795087814331055,3.006965398788452,13.102807880447937
2,2.935086250305176,5.927700519561768,2.992614269256592,13.102807880447937
3,2.8466074466705322,6.471550464630127,3.6249430179595947,14.389203907059265
3,3.075737953186035,6.271665096282959,3.195927143096924,14.389203907059265
3,3.3438093662261963,6.4254469871521,3.0816376209259033,14.389203907059265
3,3.0725433826446533,6.147977828979492,3.075434446334839,14.389203907059265
3,3.497398614883423,6.569639205932617,3.0722405910491943,14.389203907059265
3,3.225431203842163,6.147977828979492,2.922546625137329,14.389203907059265
3,3.6689844131469727,6.57528018951416,2.9062957763671875,14.389203907059265
3,3.3294975757598877,6.216724872589111,2.8872272968292236,14.389203907059265
3,3.8468379974365234,6.73097038269043,2.8841323852539062,14.389203907059265
3,3.639241933822632,6.4254469871521,2.7862050533294678,14.389203907059265
4,2.8466074466705322,6.451582908630371,3.604975461959839,14.389203907059265
4,2.8393256664276123,6.302761554718018,3.4634358882904053,14.389203907059265
4,3.2031052112579346,6.451582908630371,3.2484776973724365,14.389203907059265
4,2.935086250305176,6.147977828979492,3.2128915786743164,14.389203907059265
4,3.3438093662261963,6.4254469871521,3.0816376209259033,14.389203907059265
4,3.497398614883423,6.569639205932617,3.0722405910491943,14.389203907059265
4,3.628124713897705,6.552276134490967,2.9241514205932617,14.389203907059265
4,3.225431203842163,6.147977828979492,2.922546625137329,14.389203907059265
4,3.6689844131469727,6.57528018951416,2.9062957763671875,14.389203907059265
4,3.774111747741699,6.585842609405518,2.8117308616638184,14.389203907059265
5,2.759316921234131,6.378612518310547,3.619295597076416,12.825718880699707
5,2.8393256664276123,6.290998935699463,3.4516732692718506,12.825718880699707
5,2.817645311355591,6.231665134429932,3.414019823074341,12.825718880699707
5,3.075737953186035,6.271665096282959,3.195927143096924,12.825718880699707
5,2.927518606185913,6.114622116088867,3.187103509902954,12.825718880699707
5,3.2031052112579346,6.363771915435791,3.1606667041778564,12.825718880699707
5,2.821082592010498,5.946280479431152,3.1251978874206543,12.825718880699707
5,3.247474431991577,6.363771915435791,3.116297483444214,12.825718880699707
5,3.497398614883423,6.571613311767578,3.0742146968841553,12.825718880699707
5,3.0725433826446533,6.114622116088867,3.042078733444214,12.825718880699707
6,2.448698043823242,6.147977828979492,3.69927978515625,14.389203907059265
6,2.8466074466705322,6.471550464630127,3.6249430179595947,14.389203907059265
6,2.817645311355591,6.216724872589111,3.3990795612335205,14.389203907059265
6,3.2031052112579346,6.552276134490967,3.3491709232330322,14.389203907059265
6,2.927518606185913,6.1331987380981445,3.2056801319122314,14.389203907059265
6,3.075737953186035,6.271665096282959,3.195927143096924,14.389203907059265
6,3.247474431991577,6.4254469871521,3.1779725551605225,14.389203907059265
