,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.25423788247183865,0.44407310516843024,0.649273120338929,0.6927482276009256,0.810925071745576,0.9029146954719787,0.9092572918760402,0.7455044657820356
V2,0.25423788247183865,0.0,0.2782278442488405,0.4918710134089642,0.631232835548258,0.8300713781585076,0.919521324431568,0.8772431590533216,0.6570721839487725
V3,0.44407310516843035,0.2782278442488405,0.0,0.25530280751447176,0.5318315177428958,0.8331443657014036,0.9327755526815203,0.8375286585838662,0.5495064665152992
V4,0.649273120338929,0.4918710134089641,0.2553028075144719,0.0,0.4038385085835845,0.7682587961051622,0.9605899633193766,0.8573032103455087,0.4191039733783245
PIT,0.6927482276009256,0.6312328355482579,0.5318315177428958,0.4038385085835846,0.0,0.7685903701664605,0.9670854334668353,0.9004458977677877,0.35914339007702756
PH,0.8109250717455762,0.8300713781585076,0.8331443657014037,0.7682587961051622,0.7685903701664605,0.0,0.9693905222360328,0.8787201560459819,0.6949452683269064
STSva,0.9029146954719787,0.919521324431568,0.9327755526815203,0.9605899633193766,0.9670854334668353,0.9693905222360328,0.0,0.9516753936034665,0.9767718804887927
MT,0.9092572918760402,0.8772431590533216,0.8375286585838662,0.8573032103455087,0.9004458977677877,0.8787201560459819,0.9516753936034665,0.0,0.7268331553742927
LO2,0.7455044657820356,0.6570721839487725,0.5495064665152992,0.4191039733783245,0.35914339007702756,0.6949452683269064,0.9767718804887927,0.7268331553742927,0.0
