,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.25292430357148854,0.5457688299778773,0.7037860287618757,0.8021295498464638,1.0012890001339674,0.9433666317919971,1.018843556489204,0.9255061438956218
V2,0.25292430357148854,0.0,0.3638886602345548,0.5650312788345044,0.7620136122411008,0.9802028034315228,0.9339197898681459,0.9772856903621968,0.8543045868061793
V3,0.5457688299778773,0.3638886602345548,0.0,0.30633872466636936,0.6749615856598385,0.9737604794928167,0.9169184858651067,0.9597486281748315,0.7271943672122012
V4,0.7037860287618758,0.5650312788345043,0.30633872466636936,0.0,0.45156240226786004,0.7732697921064334,0.9500776043584949,0.9470590942677708,0.5125140632891544
PIT,0.8021295498464638,0.7620136122411008,0.6749615856598385,0.45156240226786015,0.0,0.7352023113436515,0.9528686588462912,0.9481510071232155,0.36988258898706783
PH,1.0012890001339674,0.9802028034315228,0.9737604794928167,0.7732697921064334,0.7352023113436514,0.0,0.990428903720336,0.8808994390686088,0.6778438229108694
STSva,0.9433666317919971,0.9339197898681459,0.9169184858651067,0.9500776043584949,0.9528686588462912,0.990428903720336,0.0,1.0943049058679961,0.9891427694271723
MT,1.018843556489204,0.9772856903621968,0.9597486281748315,0.9470590942677708,0.9481510071232155,0.8808994390686088,1.0943049058679961,0.0,0.7816732440776047
LO2,0.9255061438956218,0.8543045868061793,0.7271943672122012,0.5125140632891543,0.36988258898706783,0.6778438229108694,0.9891427694271723,0.7816732440776046,0.0
