,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.4031865848403742,0.4896851870974036,0.6527530576212939,0.7273868658377632,0.8488640012251,0.9649205748044655,0.9376498576654583,0.7585143625577775
V2,0.4031865848403742,0.0,0.12175958207960735,0.5056877730502809,0.6345059570583484,0.8817009943190577,0.8181381065363202,0.7371287806406119,0.7127640604540806
V3,0.4896851870974036,0.12175958207960735,0.0,0.3377839577583288,0.5461424403082773,0.8618055708386305,0.8498026196541821,0.6661031615391777,0.599827934943906
V4,0.6527530576212939,0.5056877730502809,0.3377839577583288,0.0,0.47487998361202965,0.763883450448529,0.9783227851018662,0.8219320616876409,0.4365772919595995
PIT,0.7273868658377632,0.6345059570583486,0.5461424403082773,0.47487998361202965,0.0,0.7192943999167517,0.9851135114110843,0.828430352123815,0.30240326981221155
PH,0.8488640012251,0.8817009943190577,0.8618055708386305,0.763883450448529,0.7192943999167517,0.0,0.9535416291521567,0.7852336223809895,0.5786437016132979
STSva,0.9649205748044655,0.8181381065363201,0.8498026196541821,0.9783227851018662,0.9851135114110843,0.9535416291521567,0.0,0.8760213495718256,1.0016030197745787
MT,0.9376498576654583,0.7371287806406119,0.6661031615391777,0.8219320616876409,0.8284303521238151,0.7852336223809895,0.8760213495718256,0.0,0.7622882573533745
LO2,0.7585143625577775,0.7127640604540806,0.599827934943906,0.4365772919595994,0.30240326981221166,0.5786437016132979,1.0016030197745787,0.7622882573533745,0.0
