,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.26458734096390213,0.38449521537681564,0.6073945286965964,0.8391454499221692,0.8224857089146196,0.9295902284711536,0.8830221406062638,0.8301347520858018
V2,0.264587340963902,0.0,0.15854906664221635,0.5247319238453734,0.8323125449853026,0.8480101362634844,0.9693848291592926,0.9265734748987566,0.8192196821301452
V3,0.38449521537681564,0.15854906664221635,0.0,0.39486588982153814,0.6797436620882193,0.7807947249931305,0.9970313688532099,0.9272058881614158,0.674069863851921
V4,0.6073945286965964,0.5247319238453734,0.39486588982153814,0.0,0.5096373940257173,0.5850502651916413,1.0010366847800518,0.9080710092387696,0.48922281055090344
PIT,0.8391454499221692,0.8323125449853026,0.6797436620882193,0.5096373940257173,0.0,0.42476820585578934,1.0104327320021522,0.828610568109043,0.3344357202095527
PH,0.8224857089146196,0.8480101362634844,0.7807947249931305,0.5850502651916413,0.42476820585578934,0.0,1.008149132964054,0.6772469320654618,0.4301921938976513
STSva,0.9295902284711536,0.9693848291592926,0.9970313688532099,1.0010366847800518,1.0104327320021522,1.008149132964054,0.0,0.9627260818374226,1.009651628110464
MT,0.8830221406062638,0.9265734748987566,0.9272058881614158,0.9080710092387696,0.828610568109043,0.6772469320654618,0.9627260818374226,0.0,0.8747148473222854
LO2,0.8301347520858019,0.8192196821301452,0.6740698638519209,0.48922281055090344,0.3344357202095527,0.4301921938976513,1.009651628110464,0.8747148473222854,0.0
