,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.40989932491339,0.4414358997359479,0.5841646630268128,0.7674342902836568,0.8330776140218603,0.9561504231881609,0.9356659890862554,0.7544130232271515
V2,0.4098993249133901,0.0,0.24952702264468007,0.4163910542026009,0.6105337963967288,0.774302676875491,0.8842391372155154,0.9040531285181985,0.5911137010239104
V3,0.4414358997359479,0.24952702264468007,0.0,0.19004609198872002,0.3883685748656196,0.6698246603965994,0.936562693814107,0.9119274467371709,0.508476524598628
V4,0.5841646630268128,0.4163910542026009,0.19004609198872002,0.0,0.3972851605542883,0.5307552697788723,0.9382016251300757,0.9103137771056156,0.3302144767386994
PIT,0.7674342902836568,0.6105337963967288,0.3883685748656195,0.3972851605542883,0.0,0.555456797458335,0.9793172354244212,0.7633189109343895,0.5532284816377053
PH,0.8330776140218603,0.774302676875491,0.6698246603965994,0.5307552697788723,0.5554567974583349,0.0,0.962105971808066,0.8233026710906004,0.6192221384049087
STSva,0.9561504231881609,0.8842391372155154,0.936562693814107,0.9382016251300757,0.9793172354244212,0.962105971808066,0.0,0.9900080104015684,0.9721755625569942
MT,0.9356659890862554,0.9040531285181985,0.9119274467371709,0.9103137771056157,0.7633189109343895,0.8233026710906004,0.9900080104015684,0.0,0.8693673836085813
LO2,0.7544130232271515,0.5911137010239104,0.5084765245986281,0.3302144767386994,0.5532284816377053,0.6192221384049086,0.9721755625569942,0.8693673836085813,0.0
