,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.360733813956138,0.4360427440827668,0.5991871424623287,0.7602823533187624,0.825104849174424,0.9531956090540251,0.8814734025019128,0.754868365551588
V2,0.3607338139561381,0.0,0.264124149819307,0.4529269445556332,0.6706522656168963,0.8095393798948965,0.9168761645328414,0.8128623460968908,0.6358670025122146
V3,0.4360427440827668,0.2641241498193071,0.0,0.20798723646401174,0.46514165198129476,0.6869760911088967,0.9202274099482775,0.836110145578626,0.5332044277330638
V4,0.5991871424623287,0.4529269445556332,0.20798723646401174,0.0,0.41200492737976047,0.5526659962741952,0.9274643246292288,0.8644048924304586,0.35757532251675117
PIT,0.7602823533187624,0.6706522656168963,0.46514165198129476,0.41200492737976047,0.0,0.5885333336810754,0.9549817626431351,0.7615082602658518,0.5022172809221458
PH,0.8251048491744241,0.8095393798948965,0.6869760911088967,0.5526659962741952,0.5885333336810754,0.0,0.929390482727936,0.8318062903855862,0.5823972597909073
STSva,0.9531956090540251,0.9168761645328414,0.9202274099482773,0.9274643246292288,0.9549817626431351,0.929390482727936,0.0,0.978943269529787,0.9487271880631
MT,0.8814734025019128,0.8128623460968908,0.836110145578626,0.8644048924304586,0.7615082602658518,0.8318062903855862,0.978943269529787,0.0,0.80119034827258
LO2,0.754868365551588,0.6358670025122147,0.5332044277330638,0.35757532251675117,0.5022172809221458,0.5823972597909073,0.9487271880631,0.80119034827258,0.0
