boot,birth,death,persistence,maxdist_boot
0,5.3039703369140625,13.738506317138672,8.43453598022461,31.9512677202688
0,5.31213903427124,13.737764358520508,8.425625324249268,31.9512677202688
0,6.764399528503418,14.730145454406738,7.96574592590332,31.9512677202688
0,7.249094009399414,15.022791862487793,7.773697853088379,31.9512677202688
0,7.198965072631836,14.918867111206055,7.719902038574219,31.9512677202688
0,6.627899169921875,14.279911041259766,7.652011871337891,31.9512677202688
0,6.289819240570068,13.886427879333496,7.596608638763428,31.9512677202688
0,6.673920631408691,14.236011505126953,7.562090873718262,31.9512677202688
0,6.808489799499512,14.33056354522705,7.522073745727539,31.9512677202688
0,6.8138041496276855,14.279911041259766,7.46610689163208,31.9512677202688
1,4.586215496063232,13.491753578186035,8.905538082122803,33.994326354073124
1,4.9446234703063965,13.680281639099121,8.735658168792725,33.994326354073124
1,6.515540599822998,14.744759559631348,8.22921895980835,33.994326354073124
1,6.115532398223877,14.301051139831543,8.185518741607666,33.994326354073124
1,5.73304557800293,13.809601783752441,8.076556205749512,33.994326354073124
1,6.088391304016113,14.092399597167969,8.004008293151855,33.994326354073124
1,6.739141464233398,14.74097728729248,8.001835823059082,33.994326354073124
1,5.777341365814209,13.61414909362793,7.836807727813721,33.994326354073124
1,7.249094009399414,15.022791862487793,7.773697853088379,33.994326354073124
1,7.198965072631836,14.687962532043457,7.488997459411621,33.994326354073124
2,4.9446234703063965,14.202141761779785,9.257518291473389,33.994326354073124
2,7.249094009399414,15.519329071044922,8.270235061645508,33.994326354073124
2,6.515540599822998,14.744759559631348,8.22921895980835,33.994326354073124
2,5.70431661605835,13.82514476776123,8.12082815170288,33.994326354073124
2,5.777341365814209,13.852076530456543,8.074735164642334,33.994326354073124
2,6.150373935699463,14.22238540649414,8.072011470794678,33.994326354073124
2,7.182131767272949,15.237757682800293,8.055625915527344,33.994326354073124
2,6.739141464233398,14.74097728729248,8.001835823059082,33.994326354073124
2,6.627899169921875,14.298866271972656,7.670967102050781,33.994326354073124
2,7.187242031097412,14.730145454406738,7.542903423309326,33.994326354073124
3,2.5049238204956055,12.448314666748047,9.943390846252441,33.994326354073124
3,3.6463425159454346,13.58288860321045,9.936546087265015,33.994326354073124
3,3.988748550415039,13.509779930114746,9.521031379699707,33.994326354073124
3,4.768181324005127,13.710430145263672,8.942248821258545,33.994326354073124
3,5.319370269775391,13.82514476776123,8.50577449798584,33.994326354073124
3,5.31213903427124,13.787277221679688,8.475138187408447,33.994326354073124
3,4.586215496063232,12.999908447265625,8.413692951202393,33.994326354073124
3,6.515540599822998,14.744759559631348,8.22921895980835,33.994326354073124
3,6.115532398223877,14.301051139831543,8.185518741607666,33.994326354073124
3,5.144919395446777,13.305975914001465,8.161056518554688,33.994326354073124
4,2.5049238204956055,12.448314666748047,9.943390846252441,33.994326354073124
4,3.6463425159454346,13.453187942504883,9.806845426559448,33.994326354073124
4,3.988748550415039,13.509779930114746,9.521031379699707,33.994326354073124
4,4.768181324005127,13.710430145263672,8.942248821258545,33.994326354073124
4,4.9446234703063965,13.680281639099121,8.735658168792725,33.994326354073124
4,5.319370269775391,13.82514476776123,8.50577449798584,33.994326354073124
4,5.3039703369140625,13.738506317138672,8.43453598022461,33.994326354073124
4,5.31213903427124,13.737764358520508,8.425625324249268,33.994326354073124
4,4.586215496063232,12.999908447265625,8.413692951202393,33.994326354073124
4,6.515540599822998,14.744759559631348,8.22921895980835,33.994326354073124
5,2.5049238204956055,12.448314666748047,9.943390846252441,32.893932522343235
5,3.6463425159454346,13.453187942504883,9.806845426559448,32.893932522343235
5,3.988748550415039,13.509779930114746,9.521031379699707,32.893932522343235
5,4.768181324005127,13.929142951965332,9.160961627960205,32.893932522343235
5,4.9446234703063965,13.680281639099121,8.735658168792725,32.893932522343235
5,5.319370269775391,13.82514476776123,8.50577449798584,32.893932522343235
5,5.3039703369140625,13.738506317138672,8.43453598022461,32.893932522343235
5,5.31213903427124,13.737764358520508,8.425625324249268,32.893932522343235
5,4.586215496063232,12.999908447265625,8.413692951202393,32.893932522343235
5,6.115532398223877,14.301051139831543,8.185518741607666,32.893932522343235
6,2.5049238204956055,12.448314666748047,9.943390846252441,30.15693624417646
6,3.6463425159454346,13.453187942504883,9.806845426559448,30.15693624417646
6,3.988748550415039,13.509779930114746,9.521031379699707,30.15693624417646
