subject,roi,rank_within_roi,birth,death,persistence,percentile_cut_used,percentile_cut,top_k_cap
2,PH,5,2.5494003295898438,4.519651412963867,1.9702510833740234,1.3061170101165767,95,5
2,PIT,1,1.7062534093856812,2.9845945835113525,1.2783411741256714,0.7464715957641599,95,5
2,PIT,2,1.5768554210662842,2.844818353652954,1.26796293258667,0.7464715957641599,95,5
2,PIT,3,1.7276747226715088,2.9469759464263916,1.2193012237548828,0.7464715957641599,95,5
2,PIT,4,1.818029761314392,2.9803388118743896,1.1623090505599976,0.7464715957641599,95,5
2,PIT,5,1.7328921556472778,2.8491411209106445,1.1162489652633667,0.7464715957641599,95,5
2,STSva,1,0.8172454237937927,1.8827037811279297,1.065458357334137,0.5501203894615172,95,5
2,STSva,2,1.0518733263015747,1.9670785665512085,0.9152052402496338,0.5501203894615172,95,5
2,STSva,3,0.9324438571929932,1.8264563083648682,0.894012451171875,0.5501203894615172,95,5
2,STSva,4,1.170326590538025,2.0413432121276855,0.8710166215896606,0.5501203894615172,95,5
2,STSva,5,0.9740767478942871,1.7441061735153198,0.7700294256210327,0.5501203894615172,95,5
2,V1,1,0.237193763256073,0.8098261952400208,0.5726324319839478,0.32475560903549194,95,5
2,V1,2,0.37515562772750854,0.9292643070220947,0.5541086792945862,0.32475560903549194,95,5
2,V1,3,0.47099852561950684,1.0046405792236328,0.533642053604126,0.32475560903549194,95,5
2,V1,4,0.43386656045913696,0.9182780981063843,0.4844115376472473,0.32475560903549194,95,5
2,V1,5,0.44321274757385254,0.9182780981063843,0.47506535053253174,0.32475560903549194,95,5
2,V2,1,0.5122876167297363,1.0284490585327148,0.5161614418029785,0.28440394997596735,95,5
2,V2,2,0.6902045607566833,1.1316052675247192,0.4414007067680359,0.28440394997596735,95,5
2,V2,3,0.5034056901931763,0.9242386817932129,0.4208329916000366,0.28440394997596735,95,5
2,V2,4,0.5976260304450989,1.0080863237380981,0.41046029329299927,0.28440394997596735,95,5
2,V2,5,0.5964778065681458,0.9960772395133972,0.39959943294525146,0.28440394997596735,95,5
2,V3,1,0.3263084292411804,0.8515811562538147,0.5252727270126343,0.32406770586967465,95,5
2,V3,2,0.35139375925064087,0.8364882469177246,0.48509448766708374,0.32406770586967465,95,5
2,V3,3,0.5116758942604065,0.978495180606842,0.46681928634643555,0.32406770586967465,95,5
2,V3,4,0.5447958111763,1.0028090476989746,0.45801323652267456,0.32406770586967465,95,5
2,V3,5,0.6233178973197937,1.0599920749664307,0.43667417764663696,0.32406770586967465,95,5
2,V4,1,0.29853761196136475,1.2512940168380737,0.952756404876709,0.5363123416900635,95,5
2,V4,2,0.4369319677352905,1.3317408561706543,0.8948088884353638,0.5363123416900635,95,5
2,V4,3,0.3966634273529053,1.287535309791565,0.8908718824386597,0.5363123416900635,95,5
2,V4,4,0.4383389353752136,1.3142062425613403,0.8758673071861267,0.5363123416900635,95,5
2,V4,5,0.5441900491714478,1.3606921434402466,0.8165020942687988,0.5363123416900635,95,5
3,LO2,1,1.384706974029541,3.248391628265381,1.8636846542358398,1.1506097793579089,95,5
3,LO2,2,1.2739651203155518,3.0574872493743896,1.783522129058838,1.1506097793579089,95,5
3,LO2,3,1.5076994895935059,3.248391628265381,1.740692138671875,1.1506097793579089,95,5
3,LO2,4,1.3899245262145996,3.0546367168426514,1.6647121906280518,1.1506097793579089,95,5
3,LO2,5,1.7749452590942383,3.4264726638793945,1.6515274047851562,1.1506097793579089,95,5
3,MT,1,0.9222961664199829,2.205916166305542,1.283619999885559,0.783314871788025,95,5
3,MT,2,1.0609500408172607,2.343750238418579,1.2828001976013184,0.783314871788025,95,5
3,MT,3,0.7350073456764221,2.013932704925537,1.278925359249115,0.783314871788025,95,5
3,MT,4,1.0569205284118652,2.2951180934906006,1.2381975650787354,0.783314871788025,95,5
3,MT,5,0.9112146496772766,2.1265008449554443,1.2152861952781677,0.783314871788025,95,5
3,PH,1,1.3158910274505615,3.2252161502838135,1.909325122833252,1.251467204093933,95,5
3,PH,2,1.5821055173873901,3.461315155029297,1.8792096376419067,1.251467204093933,95,5
3,PH,3,1.4313137531280518,3.255840301513672,1.8245265483856201,1.251467204093933,95,5
3,PH,4,1.5983699560165405,3.397279739379883,1.7989097833633423,1.251467204093933,95,5
3,PH,5,1.5239256620407104,3.255840301513672,1.7319146394729614,1.251467204093933,95,5
3,PIT,1,1.7865656614303589,4.2749714851379395,2.4884058237075806,1.4967362165451055,95,5
3,PIT,2,2.0783960819244385,4.384517669677734,2.306121587753296,1.4967362165451055,95,5
3,PIT,3,1.8905024528503418,4.148575782775879,2.258073329925537,1.4967362165451055,95,5
3,PIT,4,2.338137626647949,4.504017353057861,2.165879726409912,1.4967362165451055,95,5
3,PIT,5,2.028244972229004,4.177642822265625,2.149397850036621,1.4967362165451055,95,5
3,STSva,1,0.5520777702331543,2.0683693885803223,1.516291618347168,0.885450154542923,95,5
3,STSva,2,0.8017582297325134,2.1199159622192383,1.3181577324867249,0.885450154542923,95,5
3,STSva,3,0.8969151973724365,2.1989288330078125,1.302013635635376,0.885450154542923,95,5
3,STSva,4,0.9464462399482727,2.1118903160095215,1.1654440760612488,0.885450154542923,95,5
3,STSva,5,1.1103826761245728,2.2677688598632812,1.1573861837387085,0.885450154542923,95,5
3,V1,1,0.4776647090911865,1.855683445930481,1.3780187368392944,0.7352078139781952,95,5
3,V1,2,0.759508490562439,1.9068983793258667,1.1473898887634277,0.7352078139781952,95,5
3,V1,3,0.849249541759491,1.9637972116470337,1.1145476698875427,0.7352078139781952,95,5
3,V1,4,0.7438652515411377,1.8423439264297485,1.0984786748886108,0.7352078139781952,95,5
3,V1,5,0.8158321380615234,1.9042490720748901,1.0884169340133667,0.7352078139781952,95,5
3,V2,1,0.47864070534706116,1.417870044708252,0.9392293393611908,0.5488948225975037,95,5
3,V2,2,0.6778345704078674,1.5010865926742554,0.8232520222663879,0.5488948225975037,95,5
3,V2,3,0.7773223519325256,1.5886095762252808,0.8112872242927551,0.5488948225975037,95,5
3,V2,4,0.6177269220352173,1.417870044708252,0.8001431226730347,0.5488948225975037,95,5
3,V2,5,0.6962106227874756,1.4829620122909546,0.786751389503479,0.5488948225975037,95,5
3,V3,1,0.9465570449829102,2.392268419265747,1.445711374282837,0.8860966801643372,95,5
3,V3,2,1.0817418098449707,2.50197696685791,1.4202351570129395,0.8860966801643372,95,5
3,V3,3,0.9974449276924133,2.392268419265747,1.3948234915733337,0.8860966801643372,95,5
3,V3,4,1.181977391242981,2.469280958175659,1.2873035669326782,0.8860966801643372,95,5
3,V3,5,0.970255970954895,2.236893892288208,1.266637921333313,0.8860966801643372,95,5
3,V4,1,0.46004748344421387,2.262883424758911,1.8028359413146973,1.0986855030059814,95,5
3,V4,2,0.6670702695846558,2.422502040863037,1.7554317712783813,1.0986855030059814,95,5
3,V4,3,0.5887467861175537,2.303501844406128,1.7147550582885742,1.0986855030059814,95,5
3,V4,4,0.6056263446807861,2.3113231658935547,1.7056968212127686,1.0986855030059814,95,5
3,V4,5,0.597767174243927,2.2945711612701416,1.6968039870262146,1.0986855030059814,95,5
4,LO2,1,2.581885814666748,4.649296760559082,2.067410945892334,1.249833345413208,95,5
4,LO2,2,2.714185953140259,4.769838333129883,2.055652379989624,1.249833345413208,95,5
4,LO2,3,2.7745325565338135,4.682458877563477,1.907926321029663,1.249833345413208,95,5
4,LO2,4,2.971853494644165,4.719264984130859,1.7474114894866943,1.249833345413208,95,5
4,LO2,5,2.7285640239715576,4.465954303741455,1.7373902797698975,1.249833345413208,95,5
4,MT,1,1.3989070653915405,4.046159744262695,2.647252678871155,1.4712377548217774,95,5
4,MT,2,1.4823250770568848,3.956559658050537,2.4742345809936523,1.4712377548217774,95,5
4,MT,3,1.9359159469604492,4.3243818283081055,2.3884658813476562,1.4712377548217774,95,5
4,MT,4,1.5988322496414185,3.960217237472534,2.3613849878311157,1.4712377548217774,95,5
4,MT,5,1.7653309106826782,4.122191429138184,2.3568605184555054,1.4712377548217774,95,5
4,PH,1,1.7317378520965576,4.217467784881592,2.485729932785034,1.2953233003616331,95,5
4,PH,2,1.6784783601760864,4.089933395385742,2.4114550352096558,1.2953233003616331,95,5
4,PH,3,2.2522382736206055,4.470925807952881,2.2186875343322754,1.2953233003616331,95,5
4,PH,4,2.0051119327545166,4.197125434875488,2.1920135021209717,1.2953233003616331,95,5
4,PH,5,2.0064616203308105,4.164432525634766,2.157970905303955,1.2953233003616331,95,5
4,PIT,1,1.4563186168670654,3.3891611099243164,1.932842493057251,1.0178237438201905,95,5
4,PIT,2,1.5645254850387573,3.328946590423584,1.7644211053848267,1.0178237438201905,95,5
4,PIT,3,1.9557602405548096,3.5771210193634033,1.6213607788085938,1.0178237438201905,95,5
4,PIT,4,1.8944594860076904,3.4636070728302,1.5691475868225098,1.0178237438201905,95,5
4,PIT,5,2.0572171211242676,3.609234571456909,1.5520174503326416,1.0178237438201905,95,5
4,STSva,1,1.319053053855896,2.827998638153076,1.5089455842971802,0.8239441871643056,95,5
4,STSva,2,1.36637282371521,2.8510513305664062,1.4846785068511963,0.8239441871643056,95,5
4,STSva,3,1.3660624027252197,2.827998638153076,1.4619362354278564,0.8239441871643056,95,5
4,STSva,4,1.4140839576721191,2.85284423828125,1.4387602806091309,0.8239441871643056,95,5
4,STSva,5,1.8262033462524414,3.073575735092163,1.2473723888397217,0.8239441871643056,95,5
4,V1,1,1.5843766927719116,3.1850075721740723,1.6006308794021606,0.9819289743900299,95,5
4,V1,2,1.2983007431030273,2.8823421001434326,1.5840413570404053,0.9819289743900299,95,5
4,V1,3,1.2984293699264526,2.855830192565918,1.5574008226394653,0.9819289743900299,95,5
4,V1,4,1.414615273475647,2.907747507095337,1.49313223361969,0.9819289743900299,95,5
4,V1,5,1.4993348121643066,2.987396240234375,1.4880614280700684,0.9819289743900299,95,5
4,V2,1,0.9076372385025024,2.1787161827087402,1.2710789442062378,0.775890266895294,95,5
4,V2,2,0.9150494933128357,2.135361433029175,1.2203119397163391,0.775890266895294,95,5
4,V2,3,0.7321629524230957,1.9186338186264038,1.186470866203308,0.775890266895294,95,5
4,V2,4,0.9981545805931091,2.1787161827087402,1.180561602115631,0.775890266895294,95,5
4,V2,5,1.082252025604248,2.214830160140991,1.1325781345367432,0.775890266895294,95,5
4,V3,1,0.510929524898529,2.5816903114318848,2.0707607865333557,0.9107692003250119,95,5
4,V3,2,0.851358950138092,2.6814751625061035,1.8301162123680115,0.9107692003250119,95,5
4,V3,3,1.3017661571502686,2.887316942214966,1.5855507850646973,0.9107692003250119,95,5
4,V3,4,1.0666512250900269,2.5816903114318848,1.515039086341858,0.9107692003250119,95,5
4,V3,5,1.245040774345398,2.679140329360962,1.434099555015564,0.9107692003250119,95,5
4,V4,1,1.1819374561309814,3.127990484237671,1.9460530281066895,1.0400949001312243,95,5
4,V4,2,1.4657936096191406,3.349069118499756,1.8832755088806152,1.0400949001312243,95,5
4,V4,3,1.9097877740859985,3.482114791870117,1.5723270177841187,1.0400949001312243,95,5
4,V4,4,1.9722334146499634,3.5342586040496826,1.5620251893997192,1.0400949001312243,95,5
4,V4,5,1.84526789188385,3.4009363651275635,1.5556684732437134,1.0400949001312243,95,5
5,LO2,1,1.0909196138381958,3.653427839279175,2.562508225440979,1.445150911808014,95,5
5,LO2,2,1.1358401775360107,3.653427839279175,2.517587661743164,1.445150911808014,95,5
5,LO2,3,1.2863073348999023,3.7529702186584473,2.466662883758545,1.445150911808014,95,5
5,LO2,4,1.378357172012329,3.811922550201416,2.433565378189087,1.445150911808014,95,5
5,LO2,5,1.389048457145691,3.6905479431152344,2.3014994859695435,1.445150911808014,95,5
5,MT,1,0.6261621117591858,4.223857879638672,3.597695767879486,1.46061577796936,95,5
5,MT,2,0.6972970366477966,4.20131254196167,3.5040155053138733,1.46061577796936,95,5
5,MT,3,0.8843162059783936,4.156856536865234,3.272540330886841,1.46061577796936,95,5
5,MT,4,1.8267450332641602,4.75015115737915,2.9234061241149902,1.46061577796936,95,5
5,MT,5,1.434167742729187,4.080447673797607,2.6462799310684204,1.46061577796936,95,5
5,PH,1,0.41661199927330017,3.382434368133545,2.9658223688602448,1.506504774093628,95,5
5,PH,2,0.7710700035095215,3.4161806106567383,2.645110607147217,1.506504774093628,95,5
5,PH,3,0.7964717149734497,3.3148293495178223,2.5183576345443726,1.506504774093628,95,5
5,PH,4,1.0379812717437744,3.4422407150268555,2.404259443283081,1.506504774093628,95,5
5,PH,5,1.2970590591430664,3.6633195877075195,2.366260528564453,1.506504774093628,95,5
5,PIT,1,1.7871215343475342,4.3569817543029785,2.5698602199554443,1.4881854057312012,95,5
5,PIT,2,1.5390347242355347,4.0551347732543945,2.51610004901886,1.4881854057312012,95,5
5,PIT,3,1.7296154499053955,4.231879234313965,2.5022637844085693,1.4881854057312012,95,5
5,PIT,4,1.9405498504638672,4.332582950592041,2.392033100128174,1.4881854057312012,95,5
5,PIT,5,1.6671831607818604,4.0551347732543945,2.387951612472534,1.4881854057312012,95,5
5,STSva,1,1.1527605056762695,2.8854711055755615,1.732710599899292,1.071055030822754,95,5
5,STSva,2,1.1808438301086426,2.8162193298339844,1.6353754997253418,1.071055030822754,95,5
5,STSva,3,1.1904652118682861,2.8146169185638428,1.6241517066955566,1.071055030822754,95,5
5,STSva,4,1.2278642654418945,2.7764530181884766,1.548588752746582,1.071055030822754,95,5
5,STSva,5,1.4510748386383057,2.9938101768493652,1.5427353382110596,1.071055030822754,95,5
5,V1,1,0.698486864566803,3.1559126377105713,2.4574257731437683,1.3690959811210635,95,5
5,V1,2,1.0251986980438232,3.2403008937835693,2.215102195739746,1.3690959811210635,95,5
5,V1,3,1.0551183223724365,3.2403008937835693,2.185182571411133,1.3690959811210635,95,5
5,V1,4,1.0003306865692139,3.1684749126434326,2.1681442260742188,1.3690959811210635,95,5
5,V1,5,1.075392723083496,3.233722448348999,2.158329725265503,1.3690959811210635,95,5
5,V2,1,0.8880318999290466,2.099003791809082,1.2109718918800354,0.6786976933479308,95,5
5,V2,2,0.8751525282859802,2.072606086730957,1.1974535584449768,0.6786976933479308,95,5
5,V2,3,0.8841413855552673,2.0753955841064453,1.191254198551178,0.6786976933479308,95,5
5,V2,4,0.9836390614509583,2.0596823692321777,1.0760433077812195,0.6786976933479308,95,5
5,V2,5,1.0881727933883667,2.160935163497925,1.072762370109558,0.6786976933479308,95,5
5,V3,1,0.5890124440193176,2.2387075424194336,1.649695098400116,0.8195934593677521,95,5
5,V3,2,0.5906667709350586,2.210273504257202,1.6196067333221436,0.8195934593677521,95,5
5,V3,3,0.7140899896621704,2.333325147628784,1.6192351579666138,0.8195934593677521,95,5
5,V3,4,0.785692572593689,2.333325147628784,1.5476325750350952,0.8195934593677521,95,5
5,V3,5,0.7008346319198608,2.2387075424194336,1.5378729104995728,0.8195934593677521,95,5
5,V4,1,0.47430068254470825,2.1381940841674805,1.6638934016227722,1.0684531092643739,95,5
5,V4,2,0.8992283940315247,2.4539577960968018,1.554729402065277,1.0684531092643739,95,5
5,V4,3,0.5464571118354797,2.0976104736328125,1.5511533617973328,1.0684531092643739,95,5
5,V4,4,0.8963728547096252,2.3525586128234863,1.456185758113861,1.0684531092643739,95,5
5,V4,5,0.8374906182289124,2.283208131790161,1.4457175135612488,1.0684531092643739,95,5
