boot,birth,death,persistence,maxdist_boot
0,2.1877408027648926,6.692546844482422,4.504806041717529,17.24452894281013
0,2.2147464752197266,6.447482585906982,4.232736110687256,17.24452894281013
0,2.2721245288848877,6.447482585906982,4.175358057022095,17.24452894281013
0,2.2626287937164307,6.357515335083008,4.094886541366577,17.24452894281013
0,2.623563766479492,6.692546844482422,4.06898307800293,17.24452894281013
0,2.3833398818969727,6.447482585906982,4.06414270401001,17.24452894281013
0,2.4590771198272705,6.467548370361328,4.008471250534058,17.24452894281013
0,2.5633766651153564,6.5256428718566895,3.962266206741333,17.24452894281013
0,2.8062803745269775,6.692546844482422,3.8862664699554443,17.24452894281013
0,3.0497708320617676,6.887413501739502,3.8376426696777344,17.24452894281013
1,2.3833398818969727,6.692546844482422,4.309206962585449,16.524998360382153
1,2.232006311416626,6.4615936279296875,4.2295873165130615,16.524998360382153
1,2.2626287937164307,6.4615936279296875,4.198964834213257,16.524998360382153
1,2.623563766479492,6.692546844482422,4.06898307800293,16.524998360382153
1,2.4590771198272705,6.467548370361328,4.008471250534058,16.524998360382153
1,2.472313404083252,6.4615936279296875,3.9892802238464355,16.524998360382153
1,2.431468963623047,6.406504154205322,3.9750351905822754,16.524998360382153
1,2.725175380706787,6.692546844482422,3.9673714637756348,16.524998360382153
1,2.3937716484069824,6.357515335083008,3.9637436866760254,16.524998360382153
1,2.443445920944214,6.406504154205322,3.9630582332611084,16.524998360382153
2,2.474358558654785,6.5256428718566895,4.051284313201904,17.24452894281013
2,2.4068338871002197,6.406504154205322,3.9996702671051025,17.24452894281013
2,2.431468963623047,6.406504154205322,3.9750351905822754,17.24452894281013
2,2.725175380706787,6.692546844482422,3.9673714637756348,17.24452894281013
2,2.5633766651153564,6.5256428718566895,3.962266206741333,17.24452894281013
2,2.3937716484069824,6.275028705596924,3.8812570571899414,17.24452894281013
2,2.8351268768310547,6.692546844482422,3.857419967651367,17.24452894281013
2,2.8062803745269775,6.617890357971191,3.811609983444214,17.24452894281013
2,2.647712230682373,6.439633846282959,3.791921615600586,17.24452894281013
2,3.559617757797241,7.3440961837768555,3.7844784259796143,17.24452894281013
3,2.07875657081604,6.692546844482422,4.613790273666382,17.24452894281013
3,2.2874889373779297,6.529500484466553,4.242011547088623,17.24452894281013
3,2.232006311416626,6.406504154205322,4.174497842788696,17.24452894281013
3,2.2626287937164307,6.357515335083008,4.094886541366577,17.24452894281013
3,2.623563766479492,6.692546844482422,4.06898307800293,17.24452894281013
3,2.474358558654785,6.5256428718566895,4.051284313201904,17.24452894281013
3,2.4590771198272705,6.467548370361328,4.008471250534058,17.24452894281013
3,2.431468963623047,6.406504154205322,3.9750351905822754,17.24452894281013
3,2.725175380706787,6.692546844482422,3.9673714637756348,17.24452894281013
3,2.5633766651153564,6.5256428718566895,3.962266206741333,17.24452894281013
4,2.07875657081604,6.907106876373291,4.828350305557251,17.24452894281013
4,2.1877408027648926,6.907106876373291,4.719366073608398,17.24452894281013
4,2.232006311416626,6.907106876373291,4.675100564956665,17.24452894281013
4,2.2626287937164307,6.907106876373291,4.64447808265686,17.24452894281013
4,2.2874889373779297,6.907106876373291,4.619617938995361,17.24452894281013
4,2.725175380706787,7.187673091888428,4.462497711181641,17.24452894281013
4,2.4590771198272705,6.907106876373291,4.4480297565460205,17.24452894281013
4,2.472313404083252,6.907106876373291,4.434793472290039,17.24452894281013
4,2.6377453804016113,7.034264087677002,4.396518707275391,17.24452894281013
4,2.4068338871002197,6.73527717590332,4.328443288803101,17.24452894281013
5,2.0965304374694824,6.447482585906982,4.3509521484375,17.24452894281013
5,2.2147464752197266,6.447482585906982,4.232736110687256,17.24452894281013
5,2.2721245288848877,6.447482585906982,4.175358057022095,17.24452894281013
5,2.232006311416626,6.406504154205322,4.174497842788696,17.24452894281013
5,2.1877408027648926,6.357515335083008,4.169774532318115,17.24452894281013
5,2.3171045780181885,6.447482585906982,4.130378007888794,17.24452894281013
5,2.2626287937164307,6.357515335083008,4.094886541366577,17.24452894281013
5,2.474358558654785,6.5256428718566895,4.051284313201904,17.24452894281013
5,2.4590771198272705,6.467548370361328,4.008471250534058,17.24452894281013
5,2.4068338871002197,6.406504154205322,3.9996702671051025,17.24452894281013
6,2.2874889373779297,6.529500484466553,4.242011547088623,16.408794277416302
6,2.2147464752197266,6.447482585906982,4.232736110687256,16.408794277416302
6,2.2721245288848877,6.447482585906982,4.175358057022095,16.408794277416302
6,2.3171045780181885,6.447482585906982,4.130378007888794,16.408794277416302
6,2.2626287937164307,6.357515335083008,4.094886541366577,16.408794277416302
6,2.4590771198272705,6.467548370361328,4.008471250534058,16.408794277416302
6,2.472313404083252,6.357515335083008,3.885201930999756,16.408794277416302
6,3.0497708320617676,6.887413501739502,3.8376426696777344,16.408794277416302
6,3.043430805206299,6.84708309173584,3.803652286529541,16.408794277416302
6,3.559617757797241,7.3440961837768555,3.7844784259796143,16.408794277416302
7,2.07875657081604,6.692546844482422,4.613790273666382,17.24452894281013
7,2.0965304374694824,6.4615936279296875,4.365063190460205,17.24452894281013
7,2.474358558654785,6.790065288543701,4.315706729888916,17.24452894281013
7,2.3833398818969727,6.692546844482422,4.309206962585449,17.24452894281013
7,2.5633766651153564,6.8520708084106445,4.288694143295288,17.24452894281013
7,2.2147464752197266,6.4615936279296875,4.246847152709961,17.24452894281013
7,2.2874889373779297,6.529500484466553,4.242011547088623,17.24452894281013
7,2.232006311416626,6.406504154205322,4.174497842788696,17.24452894281013
7,2.1877408027648926,6.357515335083008,4.169774532318115,17.24452894281013
7,2.3171045780181885,6.4615936279296875,4.144489049911499,17.24452894281013
8,2.07875657081604,6.692546844482422,4.613790273666382,17.24452894281013
8,2.232006311416626,6.406504154205322,4.174497842788696,17.24452894281013
8,2.1877408027648926,6.357515335083008,4.169774532318115,17.24452894281013
8,2.623563766479492,6.692546844482422,4.06898307800293,17.24452894281013
8,2.4590771198272705,6.467548370361328,4.008471250534058,17.24452894281013
8,2.431468963623047,6.406504154205322,3.9750351905822754,17.24452894281013
8,2.725175380706787,6.692546844482422,3.9673714637756348,17.24452894281013
8,2.472313404083252,6.357515335083008,3.885201930999756,17.24452894281013
8,2.8062803745269775,6.617890357971191,3.811609983444214,17.24452894281013
8,3.3207008838653564,7.022477149963379,3.7017762660980225,17.24452894281013
9,2.2721245288848877,6.447482585906982,4.175358057022095,16.408794277416302
9,2.3171045780181885,6.447482585906982,4.130378007888794,16.408794277416302
9,2.725175380706787,6.8520708084106445,4.126895427703857,16.408794277416302
9,3.2674849033355713,7.355024814605713,4.087539911270142,16.408794277416302
9,2.785593032836914,6.8520708084106445,4.0664777755737305,16.408794277416302
9,2.3833398818969727,6.447482585906982,4.06414270401001,16.408794277416302
9,3.0951783657073975,7.15665340423584,4.061475038528442,16.408794277416302
