,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.31032538033308155,0.42374492975630607,0.6466155569058964,0.7709256764281094,0.8658496805057676,0.9082745561864294,0.90954277804525,0.7610005923962029
V2,0.31032538033308144,0.0,0.2940324937391139,0.5286625273323863,0.7380381644977236,0.8465190277560657,0.9048475386699464,0.9131559829527971,0.6772026973303085
V3,0.42374492975630607,0.2940324937391139,0.0,0.3044597670682576,0.7300807805858489,0.848637003254439,0.9384169013601159,0.9035158414423425,0.739205392089938
V4,0.6466155569058964,0.5286625273323864,0.3044597670682575,0.0,0.5551781072514024,0.7612481880632893,0.9410643041974708,0.8489270830456019,0.6414323705530489
PIT,0.7709256764281094,0.7380381644977236,0.7300807805858489,0.5551781072514024,0.0,0.7592953970734724,0.9682719056977651,0.9039715384017172,0.6233673905446984
PH,0.8658496805057676,0.8465190277560657,0.848637003254439,0.7612481880632893,0.7592953970734724,0.0,0.9467107895163152,0.8362474615856339,0.613112968413215
STSva,0.9082745561864294,0.9048475386699464,0.9384169013601159,0.9410643041974708,0.9682719056977651,0.9467107895163152,0.0,0.9016646991983268,0.9466501785609803
MT,0.90954277804525,0.9131559829527971,0.9035158414423425,0.8489270830456019,0.9039715384017172,0.8362474615856339,0.9016646991983268,0.0,0.8766246413976913
LO2,0.7610005923962029,0.6772026973303085,0.7392053920899381,0.6414323705530489,0.6233673905446984,0.613112968413215,0.9466501785609803,0.8766246413976913,0.0
