,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.4050421270783142,0.48964145902512846,0.6365861772033502,0.8448531442159288,0.8583005707190834,0.9805526961329352,0.8883420404197805,0.7978711167938078
V2,0.4050421270783141,0.0,0.27273111319232857,0.5896502343692582,0.8537567737304086,0.9084959401814878,0.955835319531776,0.9085459718633921,0.7894660930960121
V3,0.48964145902512846,0.27273111319232857,0.0,0.33028415407698986,0.7522529853692914,0.8387426320819948,0.9396740378642908,0.8912729071404684,0.7767011620083855
V4,0.6365861772033501,0.5896502343692582,0.33028415407698986,0.0,0.5245236430460719,0.6243381397158649,0.8964124545102208,0.8243317042700873,0.6504064362108906
PIT,0.8448531442159288,0.8537567737304086,0.7522529853692914,0.5245236430460719,0.0,0.6717173770541309,0.9681402864885786,0.9111566212762945,0.6569139323414845
PH,0.8583005707190834,0.9084959401814878,0.8387426320819948,0.6243381397158649,0.6717173770541309,0.0,0.9438075402919663,0.8420426960262275,0.5771426910995656
STSva,0.9805526961329352,0.955835319531776,0.9396740378642908,0.8964124545102208,0.9681402864885786,0.9438075402919663,0.0,0.8872455351993402,1.0099616133677825
MT,0.8883420404197805,0.9085459718633921,0.8912729071404684,0.8243317042700873,0.9111566212762945,0.8420426960262275,0.8872455351993402,0.0,0.9265313560080191
LO2,0.7978711167938078,0.7894660930960121,0.7767011620083855,0.6504064362108906,0.6569139323414845,0.5771426910995655,1.0099616133677825,0.9265313560080191,0.0
