,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.1815378671562794,0.3116884468781055,0.582914295144144,0.754048377609722,0.8229851446968044,0.8171590018496926,0.5869327477423081,0.72271340584226
V2,0.1815378671562794,0.0,0.17550526095328856,0.474065027253036,0.6886389938349264,0.8150559868557112,0.7668437517430288,0.5573534343529882,0.6267317804845196
V3,0.3116884468781056,0.17550526095328867,0.0,0.2634160946962404,0.6408960155074193,0.7747026624083817,0.859483182621481,0.5727403381426015,0.5397606257943384
V4,0.582914295144144,0.474065027253036,0.2634160946962405,0.0,0.48672324291757296,0.6701247416590936,0.9343876788614126,0.6813590382857339,0.457785483126091
PIT,0.754048377609722,0.6886389938349264,0.6408960155074193,0.48672324291757296,0.0,0.7547348988979887,0.950529040561496,0.8654663662860393,0.4389606362719968
PH,0.8229851446968045,0.8150559868557112,0.7747026624083817,0.6701247416590936,0.7547348988979887,0.0,0.9188225783605316,0.7360333188435875,0.6420133444012162
STSva,0.8171590018496926,0.7668437517430288,0.859483182621481,0.9343876788614126,0.950529040561496,0.9188225783605316,0.0,0.8308262463614992,0.9394985212783422
MT,0.5869327477423081,0.5573534343529882,0.5727403381426015,0.6813590382857337,0.8654663662860393,0.7360333188435875,0.8308262463614992,0.0,0.7769386066683001
LO2,0.72271340584226,0.6267317804845195,0.5397606257943384,0.4577854831260909,0.4389606362719969,0.6420133444012162,0.9394985212783422,0.7769386066683,0.0
