,V1,V2,V3,V4,PIT,PH,STSva,MT,LO2
V1,0.0,0.19459476829171485,0.31726174236880333,0.567143068061937,0.7751981594570732,0.8940990161603366,0.9695179801717211,0.627863488691895,0.7367421995276056
V2,0.19459476829171485,0.0,0.17742053129988222,0.5009277910550352,0.6902697485405809,0.822660395847556,0.9293655854090719,0.6342255827996977,0.5878310286648367
V3,0.31726174236880333,0.17742053129988222,0.0,0.27627125640919103,0.648090612546175,0.7924011306278473,0.9224407288731191,0.6495205528613596,0.48886557475226644
V4,0.567143068061937,0.5009277910550352,0.27627125640919103,0.0,0.4779949692875348,0.6668880888715396,0.9413271655052071,0.7047294421051629,0.4490634869314257
PIT,0.7751981594570732,0.690269748540581,0.648090612546175,0.4779949692875348,0.0,0.7318741923133557,0.9432151382624145,0.8159714419826891,0.46570976922991947
PH,0.8940990161603366,0.822660395847556,0.7924011306278473,0.6668880888715396,0.7318741923133557,0.0,0.9387585998064448,0.7560654946820808,0.6345690374632421
STSva,0.9695179801717211,0.9293655854090719,0.9224407288731191,0.9413271655052071,0.9432151382624145,0.9387585998064448,0.0,0.9276225441033314,0.9340721989032981
MT,0.627863488691895,0.6342255827996975,0.6495205528613596,0.7047294421051629,0.8159714419826891,0.7560654946820808,0.9276225441033314,0.0,0.8403563074912938
LO2,0.7367421995276056,0.5878310286648367,0.48886557475226644,0.4490634869314257,0.4657097692299196,0.6345690374632421,0.9340721989032981,0.8403563074912938,0.0
